epoch,train_losses,val_ious,val_bdy_ious,boundary_losses,distance_losses
1,1.6807140078300085,0.49976820696373375,0.01605614134329086,1.4890910524588366,0.36177927263272114
2,1.4532196631798378,0.5965595680231951,0.2537817828813378,1.3246257974551274,0.2782695534137579
3,1.2012986678343553,0.553534713934879,0.25005132416073156,1.107168847322464,0.1876913342720423
4,0.9734007405929076,0.5645530949137649,0.287085836487157,0.9047060501881135,0.1101933791469305
5,0.8336708530401572,0.6165519341522333,0.29910602238105266,0.7811976111852206,0.0687743358218517
6,0.7806933675056849,0.6374943156023415,0.3012848053963817,0.7329159301060897,0.056829001926458796
7,0.7498521748261574,0.622142880242698,0.30917734135778585,0.7072292173520113,0.05010001072898889
8,0.7336766550174126,0.6408975030086479,0.3087742204720877,0.6930813191792904,0.04685438367514274
9,0.7239091717279874,0.6411488074429181,0.3162825300681348,0.6848124383351741,0.044981261070531145
10,0.7192745360044333,0.6462278588085758,0.32357980736664366,0.6804878610831041,0.04395193092716046
11,0.4379835163935637,0.6704439946583339,0.33025992053503894,0.669850114828501,0.042134391688383545
12,0.4346391152877074,0.6587710179844681,0.32396826436933207,0.6670879889757205,0.0409111834393862
13,0.43268924936270103,0.6538985199770149,0.3288251815401778,0.6636920473514459,0.04026835023974761
14,0.4303135852018992,0.6519840882748974,0.32309200629896045,0.6608140398294498,0.039964566895594966
15,0.4288694996864368,0.6737107525066454,0.33308081161610936,0.6589081495236128,0.03932746260020977
16,0.4271154035360385,0.6652533813398711,0.3302956144420468,0.6570674653236682,0.038824026305706076
17,0.42640905869312773,0.6718122618538993,0.33525978621779656,0.6563897414085192,0.03810562656189387
18,0.42441411048938066,0.6645665466785431,0.33686416930690105,0.6540046641459831,0.03768571664412052
19,0.42423886908934666,0.6754107064738566,0.3409968593290874,0.6539057928782243,0.037496705506092465
20,0.42233072733267757,0.6685663181908277,0.33917455223141885,0.6511062126893263,0.0370473053592902
21,0.4221036885793392,0.6830822864965517,0.3395700100429204,0.6510050539786999,0.0365979062870909
22,0.4214171862755066,0.6723558078615033,0.32926698485199285,0.6506069805377569,0.03620680859551216
23,0.4204999278753232,0.681163850487495,0.34765402212434887,0.6497903567858231,0.03606012681833445
24,0.4142650298583202,0.6782796203481908,0.3307980142381726,0.6405290719790336,0.03582357267061105
25,0.4167081594467163,0.6703335092383989,0.3379734728713425,0.6445509953376575,0.03551318138742294
26,0.41349896910863043,0.6801262771596714,0.3374463646691673,0.6403071837547498,0.0352142850892284
27,0.41723440495821146,0.6849749605266415,0.34237693584695156,0.6454192351072262,0.03556616002550492
28,0.4132268492992108,0.6649808047377334,0.333496342660213,0.6399542116201841,0.03486262834511506
29,0.4112388414450181,0.6583437013382815,0.3349256112563367,0.6378372890826983,0.034395147358568814
30,0.4100715357523698,0.6873633590888004,0.3444305334468277,0.6364947054630671,0.03419905046048837
31,0.4088373797062116,0.6908915304407781,0.34445527576062146,0.6343669631542304,0.03405795264989138
32,0.4118460638400836,0.6810419069869178,0.344539078370649,0.6381906870083931,0.03428369427147584
33,0.4097634430879202,0.6839807702570545,0.34645629202832984,0.6357124437124301,0.03396169696098719
34,0.4059612352114457,0.6757541970939053,0.3372251102510764,0.6310868946405558,0.03357815747268689
35,0.40664356985153294,0.6923163870767671,0.35071803462140416,0.6317809707079178,0.03357717787417082
36,0.4059871684282254,0.6930638338838305,0.3491295053034413,0.6306204514625745,0.03338622739777351
37,0.40409713158240684,0.6883520778952813,0.3408744341256667,0.6285675760263052,0.033351452261782606
38,0.4044056440775211,0.6944325037148534,0.3432062687922497,0.6281005695844308,0.03334190469139661
39,0.4041924425424674,0.6891575458706641,0.34749649951652606,0.6289609265633118,0.033146340691317354
40,0.40266632132041147,0.6704358339917903,0.3338391786935378,0.6264600025537687,0.03291599812129369
41,0.40391492996460354,0.6950334520364294,0.34985626093587097,0.6279339290582217,0.032881696197466975
42,0.3997520762376296,0.7008596503612946,0.34717794173226063,0.6225932543094341,0.03248359453983796
43,0.40104601490191927,0.6972051846737765,0.3536690365599126,0.6242380081078945,0.03272722371591207
44,0.40088499455879895,0.6925238501660678,0.3509357054622806,0.6242797154646653,0.03243910638758769
45,0.3991880488701356,0.6916442382700589,0.35070954825805156,0.6218725898326971,0.032304920323002036
46,0.39841477465935243,0.7019446610796208,0.3560822891945742,0.6212725271017123,0.032250939739438204
47,0.39822539603098844,0.688868517170147,0.348148337128211,0.6203246978613046,0.032179781656043654
48,0.3980918241617007,0.7059458807414892,0.3572747375892133,0.6205426859549987,0.032406298195322356
