epoch,train_losses,val_ious,val_bdy_ious,boundary_losses,distance_losses
56,0.2016424946614093,0.7444462006961977,0.38730848077181224,0.6009623153014395,0.031063941259687266
57,0.20035389264085593,0.7435567765622526,0.3847706247423146,0.5969485686297302,0.03082372378494349
58,0.20120276892144526,0.7427165842539555,0.38721914327627904,0.5992194159852767,0.030994633377971502
59,0.20003292361217148,0.7446085403899889,0.38972926522428925,0.5964757977085309,0.030759776526038556
60,0.20089462953826268,0.7407148838848681,0.3866224921232945,0.5986013801024636,0.03080641125478232
61,0.19991285473413434,0.7432747563800296,0.38487922380099426,0.5965587582197612,0.0305411782458984
62,0.1996951597033914,0.7496538154176764,0.3886238511752438,0.5956807226044326,0.030673216119306894
63,0.1988483740099461,0.7486250940206889,0.3901552559958922,0.5937074719842383,0.03028715423502206
64,0.19815493942120782,0.7429042160511017,0.3896102691824372,0.5917063885377942,0.030320541532678408
65,0.19846000377432071,0.7548659210269516,0.39245345946904775,0.5925949626815197,0.030378257232772207
66,0.19929861335827628,0.7442607529260017,0.3893051056845768,0.5953368758178815,0.030278473215196725
67,0.19794537371132562,0.752816080644324,0.3936412265977344,0.5917256283271841,0.03020135498901276
68,0.1975795299628489,0.7546337230785473,0.39440542821948593,0.591336324149838,0.0300700555431558
69,0.19808237488562744,0.7526253731669607,0.3919220115687396,0.5921448464076267,0.030053171198878677
70,0.19563669785094343,0.7579745618072716,0.3932458573096507,0.5864292844977396,0.02968382185051669
71,0.19546978363811765,0.7557428003968419,0.3945070126572171,0.5861270279200818,0.029569703259158867
72,0.19514258953491576,0.7583733466831414,0.39301806164754405,0.5862802804126674,0.02948615803628041
73,0.19618179402457162,0.7594932877534145,0.39662822517188817,0.5885881576114954,0.02958061033065205
74,0.19468698236112303,0.7587661670671927,0.39340506030901057,0.5847242126692684,0.0293285556061276
75,0.1956383478621167,0.7601004033475309,0.3953176871747584,0.5881224588932844,0.029485908524473373
76,0.1946593562185561,0.7600074474875992,0.39963226503617055,0.5850701262926485,0.02916040629428198
77,0.19367011883153037,0.762959347383396,0.39605964559155543,0.5825467070011555,0.029210556158637026
78,0.1950626179525063,0.7632093393319362,0.39797394843520345,0.586406185968744,0.029304489302655536
79,0.19433254847754391,0.7626141768855017,0.4014971916740005,0.584482839591674,0.02922905197704001
80,0.19427239996581355,0.7604912857751589,0.3989996350294835,0.5841700388913269,0.029072820828788922
81,0.19398205511195668,0.7656962646020425,0.3988905738334398,0.5832545412481849,0.029132737240947962
82,0.19311942048243697,0.7616953249718692,0.4005840372394871,0.5809267802043173,0.028866129644443964
83,0.19247131975234166,0.764587743056787,0.4031642949258959,0.5800276888922213,0.02886409632887043
84,0.19316592624366488,0.7604441884401683,0.39823738304344386,0.5815678716926445,0.02898407655644132
85,0.19396053320718706,0.7618084823763048,0.4014900254236685,0.5831688420764415,0.029043655251327634
86,0.19199781765709964,0.7665162295908541,0.40062347739129456,0.5786143387747299,0.028840722497107632
87,0.1924778954364334,0.762745248304831,0.4033068495022284,0.5796360143622441,0.02885646238897644
88,0.19202639543969477,0.7665083416410394,0.4011409431695938,0.578764390009662,0.028685794103852514
89,0.19058496182078793,0.7680001178303281,0.4063866468700203,0.5755334713149803,0.028334042095537887
90,0.19189433514461582,0.7682318848532599,0.4023808144234322,0.5791111371826393,0.02854326909007473
91,0.19139558763430795,0.7680579552779326,0.4051086552239753,0.5771858053402689,0.028531144471654713
92,0.19255937788470207,0.767588963379731,0.40611370109223033,0.5813159273346129,0.028682074824240022
93,0.19139617656074692,0.7658043221847431,0.4032820096692523,0.5780955656803509,0.02854604104934292
94,0.19035905330050928,0.768551295673525,0.4041284814074233,0.5752110079490284,0.028305440511770624
95,0.19125361852474992,0.7695219122074746,0.40467330934228124,0.5767203169674596,0.028633432055953825
96,0.19028827700598655,0.7706396926093746,0.4047326576468107,0.5746100826678423,0.028379798335986334
97,0.19115997840723487,0.7692725408721615,0.4065120336977211,0.5768200452010379,0.028389651207539408
98,0.19011715466455387,0.7693341116647463,0.40783529909881383,0.5738802422028759,0.02819832474145873
99,0.19078509768935195,0.7717262377610078,0.40707600197276556,0.576174889713424,0.028308163253978252
100,0.19085490927354468,0.7717821594025638,0.40393294837023763,0.5761626198023253,0.028345610660345074
101,0.19145940869741473,0.7686078677306304,0.405133642860361,0.5772212929896527,0.02854356060993346
102,0.1906111596387401,0.7717371727969196,0.4046705405454378,0.5761625482970945,0.0282922719792803
103,0.1898692333149015,0.7693201955911275,0.40476781653391347,0.5740969962227467,0.028144470806974194
104,0.19156256389292434,0.7713698640063003,0.4055352066014264,0.5787789567338729,0.028561440525328545
105,0.19063123958916386,0.7719548215737214,0.40524323324899414,0.5757783310608652,0.028365446604254302
106,0.1890519593966292,0.7725899590028299,0.4063129918398084,0.5723309172094886,0.028184986546152483
107,0.18920635587119405,0.7732985019683838,0.406329468698115,0.572569318700569,0.02814701068574251
108,0.1903094039028415,0.7736840731388813,0.4077622171592068,0.5754923278357795,0.0280840366398566
109,0.18896828276508904,0.7734083891720385,0.40686363585897395,0.572097454868486,0.028164057452040932
110,0.18958732170456505,0.7731420446086574,0.4053046143538243,0.5732361524788593,0.0280717997255484
111,0.18956935563388538,0.7747419508727821,0.40701495151262024,0.5735214949671319,0.028133972646484196
112,0.18908852242162202,0.7733909318575988,0.40480411878308736,0.5724179368377139,0.027961103607973548
113,0.18904656075170015,0.7730875417992875,0.4107204180311512,0.5719834304710297,0.027923811049082987
114,0.18944284391077712,0.7726074843793302,0.4066033917101654,0.5737097994662795,0.02798926503534203
115,0.18833182909789753,0.7736446325843399,0.4069940741803195,0.5702347598791936,0.027989268887775344
116,0.18873714297094443,0.7749272085524894,0.4070853325160774,0.5716815155520781,0.02795646729348259
117,0.18910788482773427,0.7753176826077539,0.4068238280109457,0.5728608731930573,0.027951065965835957
118,0.18815352058247903,0.7749224160168622,0.40791679516031937,0.5706265365304394,0.027791869734436172
119,0.18966827950990242,0.7751703632844461,0.4088458165123656,0.5742251089815393,0.028201988519967212
120,0.1893439136267522,0.7751500687083682,0.40827045005721013,0.5734515971291188,0.027895907563103343
121,0.1885734912478476,0.7759696881513338,0.40801155365802144,0.5713573678971965,0.027857590460380596
122,0.1886254434597777,0.7739419639110565,0.407662780703725,0.5715493647311735,0.027866472525096185
123,0.1890989640670425,0.7753535484945452,0.40761581425731247,0.57307970218691,0.027850523699113127
124,0.18820370855795238,0.7755993596605353,0.4072782771812903,0.5707459289059297,0.027691832460691904
125,0.18898653811155325,0.7766798831321098,0.4088466590320742,0.5722451529405223,0.027881555259227753
126,0.1885319404532885,0.7754487540270831,0.4087863967225358,0.5710568664016984,0.027727667274074344
127,0.18769326572125275,0.774644813022098,0.4093024086307835,0.5689561069011688,0.027797566707732327
128,0.18887184997670886,0.776710336272781,0.4095974504142194,0.5724295707286015,0.027884497237312306
129,0.18849855091791512,0.7767628028586104,0.4087445784259487,0.5708544968338143,0.02791136198712087
130,0.18810905043175602,0.7755532458021834,0.4091200743978088,0.5700573159362676,0.027666742713174722
131,0.18837044690656174,0.7757954694129325,0.407923259847873,0.5706020387162934,0.027771949570994735
132,0.18861146983229665,0.7754213689146815,0.41006372707921107,0.571244123242414,0.0278890780443421
133,0.18805828304014108,0.7756327140975643,0.4076779581405021,0.5700922374432404,0.027766626328229904
134,0.18845884430733964,0.7750508898013347,0.40874321033825745,0.5706813950790887,0.027841915875520724
135,0.1882247517947044,0.7759445309638977,0.4098443892356512,0.5698231989613165,0.027767785402084782
136,0.1881853459536419,0.7762228661292309,0.4093657345385165,0.5701785030625379,0.0278045834700097
137,0.18905812374764336,0.7768278975744505,0.41161798142098094,0.5732656929883534,0.02786300348518448
138,0.18784872841712966,0.7757828026204496,0.4092498224329304,0.5696522613841112,0.027623296893319375
139,0.18837324593457752,0.7765462446857143,0.41009662602398844,0.5711681862129693,0.02777704853666215
140,0.18860195633087548,0.7757970618235098,0.4100855786252666,0.5723422284622648,0.02783676081117713
141,0.1880194074871597,0.7777550172161412,0.41110440847036,0.5694753196052317,0.027778813145012172
